weight_1,weight_2
-0.7086736005253406,-0.02434337051013814
0.2645407269427295,-0.43844420884668883
-2.2355309019052942,-1.7666218941040337
-1.40037867495612,1.2366182587536532
-1.6995048786759528,-1.9995964317750892
-1.7949662758506117,-0.36304748393226843
-3.8353495230074506,1.2939493367674568
-2.126413869968036,-0.017924435114735782
-1.3076065379076098,0.9167449727033737
-1.2727548913467117,-2.7737436514168627
